created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-12T04:24:25.000Z,California Refugee. Oregon,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T04:17:43.000Z,"Portland, OR",,,,False,,Attention: JVP:   Get this man and his girlfriend into housing NOW! [URL]
2024-12-12T04:07:00.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T04:05:40.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T04:00:33.000Z,"Northwest District, Portland",,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T03:24:41.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T03:15:22.000Z,People’s Respúblik of Oregon,,,,False,homeless,"[USER] [ORGANIZATION] and [PERSON] spent a combined $15B in the past [ORGANIZATION] on the homeless. Guess what? The population has RISEN during that time! 
Solution? Throw even more money at the “problem” and see if you get a different outcome."
2024-12-12T02:57:22.000Z,💔at the current state of 🇺🇸,,,,True,homeless,"[ORGANIZATION] in the life of a severely mentally ill, homeless woman living on the streets of [ORGANIZATION], [PERSON]. [PERSON]…"
2024-12-12T02:47:40.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T02:46:21.000Z,"Palouse, Washington",,,,False,homeless,"PERSON0 my cousin is schizophrenic and has been a homeless drug addict in [ORGANIZATION] on and off for [ORGANIZATION], though fortunately the long term shot has been a godsend, because he responds really well to medication but has compliance issues."
2024-12-12T02:35:44.000Z,Washington State,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T02:30:57.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T02:07:19.000Z,地霊殿,,,,True,,"RT [USER]: it's so long ago now

malls are sad now

they're just ghost towns, in terms of shoppers and stores

but here in [ORGANIZATION]…"
2024-12-12T02:05:34.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T02:05:05.000Z,,,,,False,affordable housing,"[[ORGANIZATION] will look at how [ORGANIZATION] does things, with all the permissions and expensive wack bullshit paraded around as ""community input"" and for real think it's the YIMBYs against affordable housing"
2024-12-12T01:54:24.000Z,Side 3,,,,False,homeless,"it's so long ago now

malls are sad now

they're just ghost towns, in terms of shoppers and stores

but here in [ORGANIZATION], FAC0 (which was my favorite) is actually something of a dangerous [STREET] to be

lots of crime and dangerous homeless all over the [STREET]"
2024-12-12T01:53:26.000Z,Oregon,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T01:52:00.000Z,"Portland, Oregon",,,,False,"homeless, homelessness","[ORGANIZATION] is a nonprofit that supports the efforts of individuals and families experiencing homelessness to transition off the streets and into permanent housing.

They're hiring a full-time [ORGANIZATION] #pdxjobs

[URL] [URL]"
2024-12-12T01:43:28.000Z,"Oregon, USA",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T01:37:09.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T01:28:53.000Z,,,,,False,homeless,"[USER] [USER] [USER] [ORGANIZATION] is a homeless, drug addled paradise since [PERSON] legalized all drugs, too late to help them, they dug their own hole, and the majority of voters gave them the OK.  Now they are beyond any resolution to fix their mess, now they get to live in it."
2024-12-12T01:27:01.000Z,PNW,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T01:11:14.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T00:44:27.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T00:42:13.000Z,"Honolulu, HI",,,,False,homeless,"[USER] [USER] Yup, the whole [ORGANIZATION]. This is everyday life. [ORGANIZATION], [PERSON], [PERSON]… zombies, end of times is what it looks like. I’m in [ORGANIZATION], when I was a kid you would see maybe 1 or 2 homeless people if that, &amp; it was rare. DATE1, bat shit crazy. 💯 #[PERSON]"
2024-12-12T00:28:44.000Z,,,,,False,homeless,"[USER] My friend moved from [ORGANIZATION] to [PERSON] where I was living and described the city water as just what you would expect from a dead homeless person floating in its open canals in the summer sun.   Moving to GPE2 was a life changer for me, I actually started drinking water."
2024-12-12T00:25:45.000Z,Earth,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T00:15:00.000Z,"Portland, Oregon",,,,False,affordable housing,"Affordable housing changes lives. Residents like [ORGANIZATION], who lives at the [ORGANIZATION]-funded FAC0, use their newfound security and stability to change their life stories. 

Learn more about ORG1: [URL] [URL]"
2024-12-12T00:14:30.000Z,Siberia,,,,False,homeless,"So how are trans identified males safer in women's prisons? 
[PERSON] is opening a new shelter for homeless women, but includes trans identified males. 
Uh that's not a women's shelter, blanchet."
2024-12-12T00:04:41.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-11T23:43:57.000Z,"Oregon, USA",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T23:12:32.000Z,Changes constantly. Literally.,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T23:10:24.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T23:07:40.000Z,"Oregon, USA",,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-11T23:05:55.000Z,"Portland, OR",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T23:03:05.000Z,Lake Wylie SC,,,,False,homeless,[ORGANIZATION] in [PERSON] actually did a survey of the homeless. Over 80% would never go to a shelter.  The biggest objection was losing all the stuff the had stolen I mean accumulated. They cited feeling unsafe.  A lot have animals.  You will never get them off the streets. [URL]
2024-12-11T22:52:00.000Z,,,,,False,homeless,"[USER] interest of nobody. It's an unnecessary burden on neighborhoods and it's inhumane for the homeless. 

Enormous sums of money have been thrown at the problem - as has been done in [ORGANIZATION] and [PERSON] as well - and the problem is worse than ever. 

It's time to switch directions."
2024-12-11T22:35:12.000Z,United States,,,,True,,[PERSON]: [ORGANIZATION] has issued a request for grant applications in order to find partner organizations to launch a “Day…
2024-12-11T22:29:31.000Z,"Tigard, OR",,,,False,homeless,"[USER] [USER] I live in [ORGANIZATION], where the police don't hassle them on the [STREET] but sweep their homeless camps and destroy all their belongings before throwing them in jail.

Then refuse to house them, citing drug use as the excuse.

They aren't doing that in [PERSON]? Really?"
2024-12-11T22:25:15.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T22:22:19.000Z,"Tigard, OR",,,,False,homeless,"[USER] [USER] They get arrested.

I live in the [ORGANIZATION].

Not only do drug users and sex workers get arrested in [ORGANIZATION] and [PERSON], but local governments are cracking down on the homeless and putting them in jail while saying they can't house them first *because* they're all drug addicts."
2024-12-11T22:08:05.000Z,PNW,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-11T22:02:15.000Z,,,,,False,homeless,[USER] DATE0 into the homeless crisis and in [ORGANIZATION] we still think all that is needed are homes ...🙄
2024-12-11T21:53:24.000Z,,,,,False,homeless,"[USER] [USER] [ORGANIZATION] is expansive.  Most of the destruction was downtown.  Now it is mostly vacant due to the homeless running rampant down there, sleeping in tents provided by [ORGANIZATION]; crapping all over the [STREET].  It is nothing but filth everywhere you look."
2024-12-11T21:47:57.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-11T21:42:54.000Z,Route 66 & Hwy 61,,,,True,,[PERSON]: [ORGANIZATION] has issued a request for grant applications in order to find partner organizations to launch a “Day…
2024-12-11T21:31:12.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T21:29:32.000Z,Oregon,,,,False,homeless,"[USER] When I moved back to [ORGANIZATION] I was shocked to see downtown [PERSON] overrun with homeless people. They use to only hang out in the parks. And I had planned to move to [ORGANIZATION], but it's an even bigger mess."
2024-12-11T21:28:34.000Z,"Portland, ME",,,,True,,[PERSON]: [ORGANIZATION] has issued a request for grant applications in order to find partner organizations to launch a “Day…
2024-12-11T21:28:06.000Z,Maine,,,,False,homeless,"[ORGANIZATION] has issued a request for grant applications in order to find partner organizations to launch a “Day Space” pilot program for homeless individuals, and to open an on-peninsula methadone treatment program.

Funding for the two initiatives comes from a [URL]"
2024-12-11T21:14:13.000Z,West Coast ,,,,False,homeless,"PERSON0 Dude, [ORGANIZATION] alone spends 90k per homeless person a year. Thats a fucking full salary that could get someone actually up and going with purpose. Instead it feeds the homeless industrial complex."
2024-12-11T21:13:47.000Z,Southern Oregon Coast,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T20:53:33.000Z,"Houston, TX",,,,False,"homeless, homelessness","[USER] [PERSON] tbh, maybe its that right wing media is much better there in saying the failures of Dem governance and so on there (like [ORGANIZATION] vs everyone else).

[PERSON] if homelessness or crime is markedly worse in [ORGANIZATION] compared to the other [ORGANIZATION] cities tho"
2024-12-11T20:27:56.000Z,Oregon,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T20:09:45.000Z,Oregon,,,,False,"homeless, homelessness","[1/2] ""[ORGANIZATION], like many American cities, relies heavily on nonprofits, which contract with local governments to address some of the city’s biggest challenges, such as homelessness, addiction and mental illness."" PERSON0 ([ORGANIZATION]). [URL]"
2024-12-11T19:58:24.000Z,USA,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T19:56:49.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T19:50:06.000Z,Maine/USA,,,,False,homeless,[USER] The snow is white here. They must be talking about the snow all around the homeless encampment sites in [ORGANIZATION].
2024-12-11T19:48:51.000Z,US,,,,True,,[ORGANIZATION]: The remarkable catacombs under FAC0. We have heard rumors of this [STREET] for [ORGANIZATION] and only recently [ORGANIZATION]…
2024-12-11T19:46:35.000Z,"Golden, CO",,,,False,homeless,"[USER] [USER] [ORGANIZATION] is expensive, and its huge homeless population is filled with nonconformist and drug abusers. Same with [PERSON], and GPE2."
2024-12-11T19:43:54.000Z,"Oregon, USA",,,,False,homeless,"[USER] Both PERSON0 and [USER] do more for the homeless in [ORGANIZATION] than ANY of these nonprofits. 
It appears most nonprofits in [ORGANIZATION] misuse funds on epic levels."
2024-12-11T19:25:12.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T19:24:33.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-11T18:47:55.000Z,Somewhere near the Pacific,,,,False,homeless,"[USER] [USER] [USER] [USER] This is a lie. [ORGANIZATION] has less of a homeless issue than [ORGANIZATION], GPE2. Don't throw out baseless claims. [PERSON] does a lot for people. If you, indeed, did live in downtown [ORGANIZATION], you would have also witnessed how great the city is. Not everything is negative."
