created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-11T18:47:55.000Z,Somewhere near the Pacific,,,,False,homeless,"[USER] [USER] [USER] [USER] This is a lie. [ORGANIZATION] has less of a homeless issue than [ORGANIZATION], GPE2. Don't throw out baseless claims. [PERSON] does a lot for people. If you, indeed, did live in downtown [ORGANIZATION], you would have also witnessed how great the city is. Not everything is negative.",portland
2024-12-11T17:35:29.000Z,"Estacada, OR",,,,False,homeless,"[USER] [ORGANIZATION] homeless services that I was being drugged and trafficked and needed help with shelter as I was being attacked and vulnerable on the [STREET]. They looked at me emotionless, and couldn't help me. Every single resource I have tried to receive help from (I've tried all",portland
2024-12-11T17:02:29.000Z,Portland,,,,False,homeless,"""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done with the homeless industrial complex.

[URL]",portland
2024-12-11T16:45:14.000Z,,,,,False,homeless,Breaks my heart. I remember [ORGANIZATION] so many kids flocked to [ORGANIZATION] (and [PERSON]) to be homeless. It was the coolest of the cool things to do…. [ORGANIZATION],portland
2024-12-11T15:30:05.000Z,"Portland, OR",,,,False,homeless,"I love it when local governments get polls on their latest tax plans. This time it's [ORGANIZATION]'s regional government, [ORGANIZATION]. 

Low support for [ORGANIZATION]'s homeless service tax. 

Even better, voters don't believe the measure does what [ORGANIZATION] says it does. [URL]",portland
2024-12-11T15:19:01.000Z,,,,,False,"homeless, homelessness",[USER] Until crisis of homelessness and drug tourism which is generating more garbage ruining environment faster than innovations in tech will I feel like society is moving forward - GPE0 GPE1 GPE2 etc. drug tourism - sorry but this is serious,portland
2024-12-11T14:40:38.000Z,,,,,False,,[URL],portland
2024-12-11T12:13:02.000Z,,,,,False,homeless,"[USER] As a former [ORGANIZATION]r with family still there, I’m all for this and will help from afar. [ORGANIZATION] needs to be saved before it’s too late. The changes I see [ORGANIZATION] when I come to visit are horrifying . DATE1 the homeless encampments were all over [PERSON]. I’ve never",portland
2024-12-11T12:00:45.000Z,"Portland, Oregon",,,,False,homeless,"Event DATE0! Join us DATE1 at ORG0ORG1, a creative mentoring community for homeless youth, for DATE2 of giving back.

📅 Date: [PERSON] decorate for their holiday party or bake treats in the kitchen.

👉 [URL] [URL]",portland
2024-12-11T11:56:16.000Z,,,,,False,"homeless, homelessness","[USER] [USER] [USER] I had a serious drinking problem which led me to homelessness on the streets of [PERSON]. I got into a shelter, stopped drinking , obeyed the rules and then got a job. They found me an apartment and I’ve been paying my own rent for [ORGANIZATION] now. Still sober!",portland
2024-12-11T09:44:37.000Z,Where the trees take me,,,,False,homeless,"In [ORGANIZATION] living just outside [ORGANIZATION], [PERSON]. Only a handful of the homeless people I talked to, wanted to do anything more than drugs and drink. And the ones that did want more, were activity trying. It's not a money problem. Not in the slightest. [URL]",portland
2024-12-11T09:01:26.000Z,Oregon,,,,False,"homeless, homelessness","[USER] [USER] Yes, agree. We are very much not wealthy, but also very aware that when business owners do well, they pay their employees better. We've experienced that firsthand in the [ORGANIZATION] area, as far left policies (high taxes, defund the police, rampant homelessness, hard drugs",portland
2024-12-11T08:38:20.000Z,Oregon,,,,False,"homeless, homelessness","[USER] I agree with a lot of his takes about homelessness, especially in places like [ORGANIZATION] where hard drugs were decriminalized and our streets turned into nothing but homeless addicts (most able bodied adult men) who refuse to live indoors and work, because they'd rather stay high",portland
2024-12-11T07:42:57.000Z,United States,"Evansville, IN",United States,city,False,homeless,[USER] Designated and Policed homeless parks with little home sheds. Like a typical backyard shed size home with water and electricity. Where homeless people can live but be monitored. All other places are off limits. No more sleeping on benches or on [ORGANIZATION] beach. [PERSON] has some??[PERSON],portland
2024-12-11T06:35:27.000Z,"Menomonie, WI",,,,False,"homeless, homelessness","3: [ORGANIZATION], [PERSON]

[ORGANIZATION] is like if [ORGANIZATION] mated with woke-ism to create a cluster fuck of dogshit. This is a lawless land of drugs, homelessness, and men pretending to be girls. I absolutely cannot support this bullshit and call myself a [ORGANIZATION] loving American.",portland
2024-12-11T06:17:25.000Z,"Washington, USA",,,,False,homeless,"[USER] [USER] [USER] There are numerous programs that taxpayers fund for the homeless. Look at some of the videos from [ORGANIZATION]. These folks don’t want help. Or should I say, they don’t want to follow the rules that allow them access to the programs. They want everything g handed to them for nothing!",portland
2024-12-11T06:04:39.000Z,USA,,,,False,homeless,"This is an inexcusable offense against homeless individuals. And it is an offense to the hard-working, tax-paying citizens of GPE0GPE1. 

We must start requiring 

- specific outcomes 
- expenditures mapped to these outcomes
- strict accountability

for all local homeless NGOs, [URL]",portland
2024-12-11T05:24:29.000Z,"Oregon, USA",,,,False,"homeless, homelessness",350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent to help them to break cycles that keep them homeless…we need to DEFUND the 90% that take money and perpetuate misery and homelessness [URL],portland
2024-12-11T04:58:38.000Z,Guantanamo Bay,,,,False,homeless,"[USER] There is a scam big cities are running. [ORGANIZATION] spends insane amounts of money with zero improvement on the homeless conditions. Some locals call it FAC0"".",portland
2024-12-11T04:47:14.000Z,,,,,False,homeless,"[[ORGANIZATION]] ORG0 Where do you think [PERSON] gets its laundering?

It's sure not helping the homeless.

[PERSON]Politics",portland
2024-12-11T04:12:14.000Z,,,,,False,"homeless, homelessness","[ORGANIZATION] and the citizens on that subway should not have been subjected to a threat on their lives. Illicit drug use homelessness and crime in this country are completely out of hand. Ive witnessed the change in [ORGANIZATION],  [PERSON], [ORGANIZATION], [PERSON], etc. We need to increase",portland
2024-12-11T03:42:01.000Z, Nothern Minnesota Lakes area,,,,False,homeless,"[USER] [USER] You should take a homeless tour then. Start in [ORGANIZATION], [PERSON], [PERSON] then mosey on down to GPE4, [PERSON] and work your [STREET] [LOCATION]. If I can't convince you to believe anything maybe your eyes can.",portland
2024-12-11T03:01:42.000Z,USA,,,,False,homeless,[USER] [USER] [USER] ORG0 [ORGANIZATION] is unaffordable for labor to live in or even near. Rents are sky high &amp; homeless population has tripled there. Commuting 50-75 miles from cheaper housing with price of gas is economic pitfall.  You will have  immigrants happy to live 15 people in 1 bedroom apt.,portland
2024-12-11T02:43:35.000Z,"Portland, OR",,,,False,homeless,You can have a high tax high service society but a high tax poor service dynamic is not politically sustainable. If #[PERSON] and [PERSON] don't make huge strides in reducing unsanctioned camping soon the homeless tax renew is on track to fail  [URL],portland
2024-12-11T02:35:29.000Z,"North Oaklawn, Dallas",,,,False,homeless,[USER] [USER] Did you tell him that [ORGANIZATION] has become a shithole like [PERSON] and PORT[PERSON]ND?  Homeless EVERYWHERE drugs EVERYWHERE crime EVERYWHERE?,portland
2024-12-11T02:15:01.000Z,"Portland, Oregon",,,,False,,"After living in a tent, and navigating many social service programs in [ORGANIZATION], [ORGANIZATION] decided FAC0 was the best stepping stone to a more permanent [STREET] to live. But [ORGANIZATION] after he moved in, he says it was clear he might be stuck there. 

[URL]",portland
2024-12-11T02:11:22.000Z,"Portland, OR",,,,False,,[ORGANIZATION] man says he's strugging with housing hurdles because he's sober  [URL] I watched this -why does the look for an apartment: why does he have to get a voucher for someplace to live. He’s working so…,portland
2024-12-11T01:30:41.000Z,Maine/USA,,,,False,"homeless, beggar",[USER] So any guesses when [ORGANIZATION] becomes another poor Democrat shit hole with no businesses left. Just homeless beggars and human waste on the sidewalks?,portland
2024-12-11T00:36:06.000Z,,,,,False,"homeless, homelessness","[USER] However, mental illness and addiction play a weaker role than structural socio-economic factors, as [ORGANIZATION] cities such as [ORGANIZATION], [PERSON], [ORGANIZATION], and [PERSON] have homelessness rates five times that of areas...",portland
2024-12-11T00:21:56.000Z,,,,,False,"homeless, homelessness","[USER] [USER] Of course this won't bring back [ORGANIZATION] ([ORGANIZATION]) in [ORGANIZATION], [PERSON], which closed in [ORGANIZATION] after [LOCATION] in operation due to crime and homelessness in [ORGANIZATION]. [PERSON] for your ""brilliant"" leadership.",portland
2024-12-11T00:20:05.000Z,"Portland, OR",,,,False,houseless,"[USER] I suggest, [ORGANIZATION] take over [ORGANIZATION] and in reshuffling of new staff, make all employees reapply for [ORGANIZATION], reopen ORG2 for emergency shelter/ housing like (ORG3 remodel)

Hold all violent offenders, [ORGANIZATION]: evaluation

Intake App for ALL houseless
[USER] 
[USER]",portland
2024-12-11T00:18:09.000Z,Alabama,,,,False,homeless,"[USER] Funny thing about homeless people is they don't fill out surveys, so these stats are bullshit

Only 14k in [ORGANIZATION]? 

[PERSON] isn't even on the list? 

Downtown GPE2 GPE3 feels like it's 5% homeless sometimes, why are we showing this numerically?",portland
2024-12-10T23:34:34.000Z,Houston,,,,False,"homeless, homelessness","[USER] There are several things that would curb the impact of homelessness, homeless programs should be state wide so a suburb in [ORGANIZATION] has access to the same resources as [PERSON]. We require a large nationwide asylum and drug addiction facilities. (Take some money from prisons)",portland
2024-12-10T23:15:52.000Z,Liberal Utopia (unwillingly),,,,False,homeless,"[USER] [USER] Yeah, housing prices are artificially forced up in [ORGANIZATION] by high local building-related fees &amp; the unneeded [ORGANIZATION] that drives land prices within it [STREET] up, but that effects the home-buying community (and renters), not so much the Homeless.",portland
2024-12-10T22:59:22.000Z,,,,,False,homeless,"PERSON0 He’s not wrong. Most homeless people are mentally [PERSON] and many are violent. 

In [ORGANIZATION] I lived in [ORGANIZATION] I met maybe 2 or 3 that weren’t addicts.",portland
2024-12-10T22:31:36.000Z,,,,,False,"homeless, homelessness","[USER] PERSON0 and the citizens on that subway should not have been subjected to a threat on their lives. Illicit drug use homelessness and crime in this country are completely out of hand. Ive witnessed the change in [ORGANIZATION],  [PERSON], [ORGANIZATION], [PERSON], etc. We need to increase",portland
2024-12-10T22:10:00.000Z,"Maine, US",,,,False,homeless,"[ORGANIZATION] needs actual citizens working, not astroturfed [ORGANIZATION] voters living on government docket.

We have [PERSON] and homeless encampments in [PERSON] and [ORGANIZATION] that have nothing being done about them because bleeding heart liberal legislators like you are too busy opening [URL]",portland
2024-12-10T21:57:35.000Z,United States,"Vancouver, WA",United States,city,False,homeless,[USER] [USER] [ORGANIZATION] please shrink the [ORGANIZATION] program. It has become fraudulent and encourages people to not seek opportunities to improve them conditions. If you ever want to know about it then reach out.,portland
2024-12-10T21:47:04.000Z,"Portland, OR",,,,False,homeless,[USER] [USER] [USER] Salaries of course. Problem here in [ORGANIZATION] is too many people making salaries by actually keeping people and youth homeless.,portland
2024-12-10T21:30:14.000Z,"Hollis, ME",,,,False,homeless,"PERSON0 I have lived in [ORGANIZATION] for [ORGANIZATION]—the homeless situation has exploded. Adding [DATE] beds and the [ORGANIZATION] program have done nothing but made the issue worse. 

Progressive policies have failed!",portland
